FP,isFake,SET
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2461-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-697-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12429_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2309-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-511-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22985_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6769-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1706-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-352-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22999_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12426_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12416_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1926-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22960_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22965_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3897-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22902_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/10_12408_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22897_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-269-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22992_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3770-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4347-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22962_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22876_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3831-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7105-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3563-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22995_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7792-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22970_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1594-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3560-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1039-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_23005_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12405_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12409_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3582-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3136-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1706-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1237-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5470-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2087-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7355-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1824-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1163-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22964_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22905_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22992_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7337-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22900_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-689-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3667-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4446-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5890-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/33_22910_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3611-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22990_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7909-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2763-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22912_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12407_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2499-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22874_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1822-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6031-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22877_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6259-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22975_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22882_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4514-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22964_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22973_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6834-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22983_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22960_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22997_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5234-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3918-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3212-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3132-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12407_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22989_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2334-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2751-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22979_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22993_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22980_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2396-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22979_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2225-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1759-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6411-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7533-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3454-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1038-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-314-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22894_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-331-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12423_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3478-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6839-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4925-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-834-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_23003_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/16_12423_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12407_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22961_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3174-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22912_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22994_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2537-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-78-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-692-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3140-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_23005_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22980_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3262-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5520-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/21_12431_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5171-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12415_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_23002_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3411-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2814-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2333-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_23005_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-867-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2291-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2245-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-379-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22970_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3413-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-462-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4256-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4430-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-584-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1279-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6506-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1454-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2684-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12432_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22977_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12401_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2482-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22873_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-862-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1104-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5796-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22992_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2355-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_23003_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-419-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22969_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22991_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22996_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12422_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2613-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/13_12429_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7121-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22988_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2605-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12404_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22906_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22974_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22906_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3509-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5194-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22882_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22980_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12415_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12406_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1894-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5734-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12422_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12421_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3821-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22959_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4137-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1018-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3311-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7505-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_23003_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_23006_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22899_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22998_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12405_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22966_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6974-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5810-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22980_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12434_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12412_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12428_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3789-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22964_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1754-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12401_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1880-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3793-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12433_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22959_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2316-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2129-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22962_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22978_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22998_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3249-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7126-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7216-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22960_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1194-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_23000_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1100-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3781-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22990_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12404_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-493-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22898_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6373-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12414_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12433_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12406_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12420_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22981_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4060-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2123-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2483-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_22976_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22883_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2538-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12409_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22977_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-65-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/12_22897_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2843-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3795-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2626-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22970_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6700-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22974_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4337-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1517-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12406_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12401_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22868_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22894_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_23005_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-602-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22964_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12401_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2448-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4039-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3649-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22973_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2469-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3519-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22967_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12434_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3177-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1264-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-294-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-978-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12423_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6990-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-801-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6424-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22883_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22885_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22997_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22983_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22898_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2589-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1244-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1669-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-143-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22901_A_real_A_2.png,0,test
