FP,isFake,SET
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-55-11-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-23-59-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22959_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-42-22-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12414_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22906_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-20-02-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22971_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-18-25-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-31-38-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-43-35-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22900_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22900_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/10_12422_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-17-13-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-11-22-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-59-38-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12415_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-41-23-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12410_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22888_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22989_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22963_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10458_22997_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-13-29-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22978_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-29-06-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_08-02-39-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22871_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22987_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-55-53-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22901_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22998_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-13-41-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-33-01-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-30-29-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12430_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12434_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-33-10-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22868_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-10-48-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_23006_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22974_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22968_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22904_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22996_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22966_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22969_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-06-35-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22974_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-30-35-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22970_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-05-44-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22990_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-53-53-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/6_12420_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-27-29-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22864_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-49-45-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-31-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-39-49-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-41-04-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-47-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-22-38-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22980_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-20-41-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-27-33-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-08-21-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_23001_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-51-17-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-06-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-55-01-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-52-36-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-41-40-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22880_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12402_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22983_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-37-56-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-45-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-38-25-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22906_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12402_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-24-23-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22977_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22999_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-56-15-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-01-20-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-41-52-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22996_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22978_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12417_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-56-29-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-52-13-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22968_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-08-22-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-08-04-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22967_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-36-46-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-35-21-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-31-45-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-05-21-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22890_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22974_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12420_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-27-59-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-38-14-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22905_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-38-03-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22977_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22987_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22907_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12424_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-10-53-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-40-03-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-34-30-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_23001_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12431_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-26-58-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22999_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22964_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-37-06-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12402_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-43-12-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12429_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-29-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-09-36-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-17-06-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-56-40-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22960_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-26-26-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-52-17-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-38-42-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_23004_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22990_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22985_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22981_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22963_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-14-20-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-15-44-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-26-24-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-28-13-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-23-10-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-08-53-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22969_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22982_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-37-39-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-06-05-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22991_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22901_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-45-27-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12411_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_22966_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-38-29-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-40-56-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22867_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-30-29-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22998_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-47-51-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12406_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12408_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-34-03-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-42-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-07-25-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-01-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-35-26-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12418_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-08-39-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22987_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-24-49-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-08-33-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22978_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22898_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22906_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-37-08-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-26-38-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12424_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12431_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-40-07-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22989_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22879_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22992_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22992_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-44-29-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22963_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-34-06-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22987_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-20-57-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-33-58-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-15-47-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-14-19-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22974_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22984_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12424_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/5_22870_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-08-47-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-30-58-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/11_12429_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-55-59-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12427_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-36-20-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-30-36-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-57-21-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22973_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12410_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-12-16-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-59-33-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-28-51-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-01-24-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-37-15-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-21-18-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-20-50-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12405_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22996_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-17-53-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22968_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22905_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22875_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-48-58-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12401_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-57-37-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-48-18-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-38-07-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12413_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22995_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/23_12423_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_23000_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22994_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22864_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-36-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-55-55-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_23006_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22963_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-58-18-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22901_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/32_22907_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-17-57-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22968_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-21-47-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22897_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_23006_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22872_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22898_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-35-07-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22971_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/20_12423_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-47-51-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22879_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-00-08-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_23006_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-59-02-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-55-29-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-15-35-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22909_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_23002_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12433_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-31-07-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_23000_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22877_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-24-47-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-40-07-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22883_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-31-26-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22895_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_08-09-32-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12405_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12411_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22912_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-27-00-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/13_12425_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-18-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-06-17-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22864_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-21-36-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-43-25-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/10_12425_A_real_A_2.png,0,test
